,,,Spring Components,,,Dcover No Jcover fuzz,time(Seconds):,1896,Dcover Jcover-fuzz,time(Seconds):,2514,Jcover test verification on,time(Seconds):,3614
GROUP,PACKAGE,CLASS,@Service,@Controller,Info,LINE_MISSED,LINE_COVERED,Coverage,LINE_MISSED,LINE_COVERED,Coverage,LINE_MISSED,LINE_COVERED,Coverage
nacos-naming 1.1.0,com.alibaba.nacos.naming.pojo,ServiceDetailView,,,,0,8,1.0,0,8,1.0,1,7,0.875
nacos-naming 1.1.0,com.alibaba.nacos.naming.pojo,ClusterInfo,,,,0,4,1.0,0,4,1.0,0,4,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.pojo,ServiceView,,,,0,17,1.0,0,17,1.0,1,16,0.9411764705882353
nacos-naming 1.1.0,com.alibaba.nacos.naming.pojo,Subscriber,,,,8,31,0.7948717948717948,8,31,0.7948717948717948,10,29,0.7435897435897436
nacos-naming 1.1.0,com.alibaba.nacos.naming.cluster.servers,Server,,,,9,34,0.7906976744186046,9,34,0.7906976744186046,6,37,0.8604651162790697
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency,DelegateConsistencyServiceImpl,true,,,16,0,0.0,16,0,0.0,16,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency,KeyBuilder,,,,10,20,0.6666666666666666,4,26,0.8666666666666667,4,26,0.8666666666666667
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency,Datum,,,,0,2,1.0,0,2,1.0,0,2,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency,ApplyAction,,,,0,3,1.0,0,3,1.0,0,3,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.ephemeral.distro,DataSyncer,,,,25,3,0.10714285714285714,25,3,0.10714285714285714,21,7,0.25
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.ephemeral.distro,DataSyncer.TimedSync,n/a,n/a,Could not find file,22,0,0.0,22,0,0.0,21,1,0.045454545454545456
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.ephemeral.distro,TaskDispatcher.TaskScheduler,n/a,n/a,Could not find file,31,7,0.18421052631578946,31,7,0.18421052631578946,30,8,0.21052631578947367
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.ephemeral.distro,DataStore,,,,9,16,0.64,9,16,0.64,8,17,0.68
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.ephemeral.distro,TaskDispatcher,,,,7,3,0.3,7,3,0.3,2,8,0.8
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.ephemeral.distro,SyncTask,,,,0,13,1.0,0,13,1.0,0,13,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.ephemeral.distro,DistroConsistencyServiceImpl.new Runnable() {...},n/a,n/a,Could not find file,6,0,0.0,6,0,0.0,6,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.ephemeral.distro,DistroConsistencyServiceImpl.new ThreadFactory() {...},n/a,n/a,Could not find file,4,1,0.2,4,1,0.2,5,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.ephemeral.distro,DistroConsistencyServiceImpl.Notifier,n/a,n/a,Could not find file,29,9,0.23684210526315788,29,9,0.23684210526315788,38,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.ephemeral.distro,DistroConsistencyServiceImpl,,,,125,9,0.06716417910447761,125,9,0.06716417910447761,134,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.ephemeral.distro,DataSyncer.new Runnable() {...},n/a,n/a,Could not find file,31,0,0.0,31,0,0.0,31,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.monitor,PerformanceLoggerThread.PerformanceLogTask,n/a,n/a,Could not find file,10,0,0.0,10,0,0.0,9,1,0.1
nacos-naming 1.1.0,com.alibaba.nacos.naming.monitor,PerformanceLoggerThread,,,,49,0,0.0,49,0,0.0,41,8,0.16326530612244897
nacos-naming 1.1.0,com.alibaba.nacos.naming.monitor,MetricsMonitor,,,,64,0,0.0,64,0,0.0,1,63,0.984375
nacos-naming 1.1.0,com.alibaba.nacos.naming.monitor,PerformanceLoggerThread.new ThreadFactory() {...},n/a,n/a,Could not find file,5,0,0.0,5,0,0.0,0,5,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.monitor,PerformanceLoggerThread.HealthCheckSwitchTask,n/a,n/a,Could not find file,5,0,0.0,5,0,0.0,4,1,0.2
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftProxy,,,,8,21,0.7241379310344828,8,21,0.7241379310344828,29,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftPeer,,,,5,11,0.6875,5,11,0.6875,1,15,0.9375
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftStore.new TypeReference() {...},n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftStore.new TypeReference() {...},n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftStore.new TypeReference() {...},n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftStore.new TypeReference() {...},n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftCore,,,,260,17,0.061371841155234655,259,18,0.06498194945848375,241,36,0.1299638989169675
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,BaseRaftEvent,,,,0,4,1.0,0,4,1.0,0,4,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftCore.HeartBeat,n/a,n/a,Could not find file,56,0,0.0,56,0,0.0,56,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftCore.HeartBeat.new AsyncCompletionHandler() {...},n/a,n/a,Could not find file,12,0,0.0,12,0,0.0,12,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftCore.Notifier,n/a,n/a,Could not find file,40,10,0.2,40,10,0.2,46,4,0.08
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,MakeLeaderEvent,,,,0,2,1.0,0,2,1.0,0,2,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftPeerSet.new AsyncCompletionHandler() {...},n/a,n/a,Could not find file,8,0,0.0,8,0,0.0,8,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftCore.MasterElection,n/a,n/a,Could not find file,31,0,0.0,31,0,0.0,31,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftConsistencyServiceImpl,true,,,27,11,0.2894736842105263,27,11,0.2894736842105263,38,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,LeaderElectFinishedEvent,,,,0,2,1.0,0,2,1.0,0,2,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftPeerSet,,,,80,29,0.26605504587155965,65,44,0.4036697247706422,52,57,0.5229357798165137
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftCore.MasterElection.new AsyncCompletionHandler() {...},n/a,n/a,Could not find file,8,0,0.0,8,0,0.0,8,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftPeer.State,n/a,n/a,Could not find file,0,4,1.0,0,4,1.0,0,4,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftCore.4.new TypeReference() {...},n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftStore,,,,128,0,0.0,114,14,0.109375,128,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftCore.new AsyncCompletionHandler() {...},n/a,n/a,Could not find file,44,0,0.0,44,0,0.0,44,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftCore.new AsyncCompletionHandler() {...},n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,7,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftCore.new AsyncCompletionHandler() {...},n/a,n/a,Could not find file,8,0,0.0,8,0,0.0,8,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.consistency.persistent.raft,RaftCore.new ThreadFactory() {...},n/a,n/a,Could not find file,4,1,0.2,4,1,0.2,4,1,0.2
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,GlobalExecutor,,,,25,17,0.40476190476190477,25,17,0.40476190476190477,1,41,0.9761904761904762
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,ServiceStatusSynchronizer.new AsyncCompletionHandler() {...},n/a,n/a,Could not find file,5,0,0.0,5,0,0.0,4,1,0.2
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,Loggers,,,,1,8,0.8888888888888888,1,8,0.8888888888888888,1,8,0.8888888888888888
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,NetUtils,,,,6,9,0.6,1,14,0.9333333333333333,1,14,0.9333333333333333
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,SwitchEntry,,,,1,0,0.0,1,0,0.0,1,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,SwitchDomain,,,,4,121,0.968,6,119,0.952,125,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,ServiceStatusSynchronizer,,,,20,9,0.3103448275862069,20,9,0.3103448275862069,6,23,0.7931034482758621
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,GlobalExecutor.new ThreadFactory() {...},n/a,n/a,Could not find file,4,1,0.2,4,1,0.2,0,5,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,GlobalExecutor.new ThreadFactory() {...},n/a,n/a,Could not find file,4,1,0.2,4,1,0.2,0,5,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,GlobalExecutor.new ThreadFactory() {...},n/a,n/a,Could not find file,4,1,0.2,4,1,0.2,0,5,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,GlobalExecutor.new ThreadFactory() {...},n/a,n/a,Could not find file,4,1,0.2,4,1,0.2,0,5,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,HttpClient.HttpGetWithEntity,n/a,n/a,Could not find file,0,2,1.0,0,2,1.0,2,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,GlobalExecutor.new ThreadFactory() {...},n/a,n/a,Could not find file,4,1,0.2,4,1,0.2,0,5,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,GlobalExecutor.new ThreadFactory() {...},n/a,n/a,Could not find file,4,1,0.2,4,1,0.2,0,5,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,ServerStatusSynchronizer,,,,13,2,0.13333333333333333,13,2,0.13333333333333333,0,15,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,NamingProxy,,,,21,48,0.6956521739130435,21,48,0.6956521739130435,23,46,0.6666666666666666
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,ServerStatusSynchronizer.new AsyncCompletionHandler() {...},n/a,n/a,Could not find file,5,0,0.0,5,0,0.0,4,1,0.2
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,NamingProxy.new AsyncCompletionHandler() {...},n/a,n/a,Could not find file,9,0,0.0,9,0,0.0,5,4,0.4444444444444444
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,SwitchDomain.HttpHealthParams,n/a,n/a,Could not find file,0,13,1.0,0,13,1.0,13,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,NamingProxy.Request,n/a,n/a,Could not find file,3,7,0.7,3,7,0.7,10,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,SwitchDomain.MysqlHealthParams,n/a,n/a,Could not find file,0,13,1.0,0,13,1.0,13,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,HttpClient,,,,159,91,0.364,158,92,0.368,135,115,0.46
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,SwitchManager,,,,154,5,0.031446540880503145,154,5,0.031446540880503145,153,6,0.03773584905660377
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,UtilsAndCommons,,,,47,0,0.0,9,38,0.8085106382978723,11,36,0.7659574468085106
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,Message,,,,0,4,1.0,0,4,1.0,0,4,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,HttpClient.HttpResult,n/a,n/a,Could not find file,1,5,0.8333333333333334,1,5,0.8333333333333334,1,5,0.8333333333333334
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,UtilsAndCommons.new ThreadFactory() {...},n/a,n/a,Could not find file,5,0,0.0,4,1,0.2,4,1,0.2
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,UtilsAndCommons.new TypeReference() {...},n/a,n/a,Could not find file,1,0,0.0,0,1,1.0,0,1,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,UtilsAndCommons.new ThreadFactory() {...},n/a,n/a,Could not find file,5,0,0.0,4,1,0.2,4,1,0.2
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,UtilsAndCommons.new ThreadFactory() {...},n/a,n/a,Could not find file,5,0,0.0,4,1,0.2,4,1,0.2
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,UtilsAndCommons.new ThreadFactory() {...},n/a,n/a,Could not find file,5,0,0.0,4,1,0.2,4,1,0.2
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,GlobalConfig,,,,0,11,1.0,0,11,1.0,0,11,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.misc,SwitchDomain.TcpHealthParams,n/a,n/a,Could not find file,0,13,1.0,0,13,1.0,13,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.controllers,ClusterController,,,,31,1,0.03125,31,1,0.03125,32,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.controllers,ServiceController,,,,222,1,0.004484304932735426,222,1,0.004484304932735426,210,13,0.05829596412556054
nacos-naming 1.1.0,com.alibaba.nacos.naming.controllers,RaftController,,,,107,0,0.0,107,0,0.0,107,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.controllers,ApiController,,,,55,0,0.0,55,0,0.0,55,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.controllers,HealthController,,,,30,9,0.23076923076923078,30,9,0.23076923076923078,39,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.controllers,DistroController.new TypeReference() {...},n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.controllers,InstanceController,,,,252,0,0.0,252,0,0.0,252,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.controllers,DistroController,,,,33,0,0.0,33,0,0.0,30,3,0.09090909090909091
nacos-naming 1.1.0,com.alibaba.nacos.naming.controllers,RaftController.new TypeReference() {...},n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.controllers,RaftController.new TypeReference() {...},n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.controllers,RaftController.new TypeReference() {...},n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.controllers,InstanceController.new DataSource() {...},n/a,n/a,Could not find file,9,0,0.0,9,0,0.0,9,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.controllers,CatalogController,,,,138,1,0.007194244604316547,138,1,0.007194244604316547,139,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.controllers,OperatorController,,,,97,0,0.0,97,0,0.0,97,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.core,ServiceManager,,,,240,73,0.23322683706070288,240,73,0.23322683706070288,232,81,0.25878594249201275
nacos-naming 1.1.0,com.alibaba.nacos.naming.core,Cluster,,,,120,51,0.2982456140350877,118,53,0.30994152046783624,77,94,0.5497076023391813
nacos-naming 1.1.0,com.alibaba.nacos.naming.core,Instances,,,,18,21,0.5384615384615384,18,21,0.5384615384615384,39,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.core,SubscribeManager,true,,,23,0,0.0,23,0,0.0,23,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.core,ServiceManager.ServiceChecksum,n/a,n/a,Could not find file,5,7,0.5833333333333334,5,7,0.5833333333333334,12,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.core,ServiceManager.UpdatedServiceProcessor,n/a,n/a,Could not find file,12,0,0.0,12,0,0.0,12,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.core,Instance,,,,62,64,0.5079365079365079,63,63,0.5,109,17,0.1349206349206349
nacos-naming 1.1.0,com.alibaba.nacos.naming.core,ServiceManager.ServiceReporter,n/a,n/a,Could not find file,30,0,0.0,30,0,0.0,30,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.core,DistroMapper,,,,29,4,0.12121212121212122,27,6,0.18181818181818182,20,13,0.3939393939393939
nacos-naming 1.1.0,com.alibaba.nacos.naming.core,Service,,,,135,110,0.4489795918367347,146,99,0.40408163265306124,106,139,0.5673469387755102
nacos-naming 1.1.0,com.alibaba.nacos.naming.core,ServiceManager.ServiceUpdater,n/a,n/a,Could not find file,10,0,0.0,10,0,0.0,10,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.core,ServiceManager.ServiceKey,n/a,n/a,Could not find file,11,0,0.0,11,0,0.0,5,6,0.5454545454545454
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck.extend,HealthCheckExtendProvider,,,,23,22,0.4888888888888889,23,22,0.4888888888888889,21,24,0.5333333333333333
nacos-naming 1.1.0,com.alibaba.nacos.naming.acl,AuthChecker,,,,43,0,0.0,43,0,0.0,43,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.acl,AuthInfo,,,,6,21,0.7777777777777778,4,23,0.8518518518518519,15,12,0.4444444444444444
nacos-naming 1.1.0,com.alibaba.nacos.naming.selector,NoneSelector,,,,0,2,1.0,0,2,1.0,0,2,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.selector,SelectorJsonAdapter,,,,22,0,0.0,20,2,0.09090909090909091,11,11,0.5
nacos-naming 1.1.0,com.alibaba.nacos.naming.selector,LabelSelector.ExpressionInterpreter,n/a,n/a,Could not find file,39,26,0.4,38,27,0.4153846153846154,65,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.selector,LabelSelector,,,,21,11,0.34375,21,11,0.34375,21,11,0.34375
nacos-address 1.1.0,com.alibaba.nacos.address,AddressServer,,,,3,0,0.0,3,0,0.0,3,0,0.0
nacos-address 1.1.0,com.alibaba.nacos.address.util,AddressServerParamCheckUtil,,,,4,9,0.6923076923076923,4,9,0.6923076923076923,1,12,0.9230769230769231
nacos-address 1.1.0,com.alibaba.nacos.address.misc,Loggers,,,,2,0,0.0,2,0,0.0,2,0,0.0
nacos-address 1.1.0,com.alibaba.nacos.address.component,AddressServerGeneratorManager,,,,10,23,0.696969696969697,7,26,0.7878787878787878,33,0,0.0
nacos-address 1.1.0,com.alibaba.nacos.address.component,AddressServerManager,,,,3,8,0.7272727272727273,0,11,1.0,0,11,1.0
nacos-address 1.1.0,com.alibaba.nacos.address.controller,ServerListController,,,,10,0,0.0,10,0,0.0,10,0,0.0
nacos-address 1.1.0,com.alibaba.nacos.address.controller,AddressServerClusterController,,,,47,0,0.0,47,0,0.0,47,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,HttpSimpleClient,,,,88,9,0.09278350515463918,88,9,0.09278350515463918,97,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,TimerService.new ThreadFactory() {...},n/a,n/a,Could not find file,4,1,0.2,4,1,0.2,5,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,ServerListManager,,,,105,91,0.4642857142857143,104,92,0.46938775510204084,178,18,0.09183673469387756
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,EventDispatcher.AbstractEventListener,n/a,n/a,Could not find file,3,0,0.0,3,0,0.0,3,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,ClientWorker,,,,238,0,0.0,238,0,0.0,238,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,SpasAdapter,,,,17,22,0.5641025641025641,14,25,0.6410256410256411,30,9,0.23076923076923078
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,ClientWorker.new Runnable() {...},n/a,n/a,Could not find file,6,0,0.0,6,0,0.0,6,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,ClientWorker.new ThreadFactory() {...},n/a,n/a,Could not find file,5,0,0.0,5,0,0.0,5,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,ClientWorker.new ThreadFactory() {...},n/a,n/a,Could not find file,5,0,0.0,5,0,0.0,5,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,HttpSimpleClient.HttpResult,n/a,n/a,Could not find file,0,10,1.0,0,10,1.0,10,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,CacheData.new Runnable() {...},n/a,n/a,Could not find file,25,0,0.0,25,0,0.0,25,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,ServerAddressIterator.RandomizedServerAddress,n/a,n/a,Could not find file,5,7,0.5833333333333334,5,7,0.5833333333333334,5,7,0.5833333333333334
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,EventDispatcher.AbstractEvent,n/a,n/a,Could not find file,2,0,0.0,2,0,0.0,2,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,CacheData,,,,41,62,0.6019417475728155,40,63,0.6116504854368932,32,71,0.6893203883495146
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,TimerService,,,,1,3,0.75,1,3,0.75,4,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,ClientWorker.LongPollingRunnable,n/a,n/a,Could not find file,48,0,0.0,48,0,0.0,48,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,LocalConfigInfoProcessor,,,,59,27,0.313953488372093,59,27,0.313953488372093,42,44,0.5116279069767442
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,ServerListManager.GetServerListTask,n/a,n/a,Could not find file,2,6,0.75,2,6,0.75,8,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,Limiter,,,,7,16,0.6956521739130435,7,16,0.6956521739130435,7,16,0.6956521739130435
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,ServerAddressIterator,n/a,n/a,Could not find file,4,7,0.6363636363636364,4,7,0.6363636363636364,1,10,0.9090909090909091
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,Limiter.new Callable() {...},n/a,n/a,Could not find file,0,2,1.0,0,2,1.0,0,2,1.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,ServerListManager.new Callable() {...},n/a,n/a,Could not find file,0,2,1.0,0,2,1.0,2,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,ManagerListenerWrap,n/a,n/a,Could not find file,15,0,0.0,15,0,0.0,5,10,0.6666666666666666
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,EventDispatcher,,,,21,7,0.25,21,7,0.25,28,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.impl,EventDispatcher.ServerlistChangeEvent,n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.beat,BeatReactor.BeatTask,n/a,n/a,Could not find file,6,3,0.3333333333333333,6,3,0.3333333333333333,9,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.beat,BeatInfo,,,,0,29,1.0,0,29,1.0,1,28,0.9655172413793104
nacos-client 1.1.0,com.alibaba.nacos.client.naming.beat,BeatReactor.new ThreadFactory() {...},n/a,n/a,Could not find file,4,1,0.2,4,1,0.2,5,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.naming.beat,BeatReactor,,,,13,7,0.35,13,7,0.35,20,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config,NacosConfigService,,,,148,0,0.0,148,0,0.0,148,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config,NacosConfigService.new Callable() {...},n/a,n/a,Could not find file,3,0,0.0,3,0,0.0,3,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config,NacosConfigService.new Callable() {...},n/a,n/a,Could not find file,2,0,0.0,2,0,0.0,2,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.common,GroupKey,,,,22,39,0.639344262295082,21,40,0.6557377049180327,22,39,0.639344262295082
nacos-client 1.1.0,com.alibaba.nacos.client.config.http,ServerHttpAgent.new Callable() {...},n/a,n/a,Could not find file,2,0,0.0,2,0,0.0,2,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.http,ServerHttpAgent.new TypeReference() {...},n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.http,ServerHttpAgent.STSCredential,n/a,n/a,Could not find file,5,0,0.0,5,0,0.0,5,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.config.http,ServerHttpAgent,,,,169,16,0.08648648648648649,169,16,0.08648648648648649,175,10,0.05405405405405406
nacos-client 1.1.0,com.alibaba.nacos.client.config.http,MetricsHttpAgent,,,,33,0,0.0,33,0,0.0,6,27,0.8181818181818182
nacos-client 1.1.0,com.alibaba.nacos.client.monitor,MetricsMonitor,,,,5,7,0.5833333333333334,5,7,0.5833333333333334,5,7,0.5833333333333334
nacos-client 1.1.0,com.alibaba.nacos.client.identify,Base64,,,,45,117,0.7222222222222222,35,127,0.7839506172839507,40,122,0.7530864197530864
nacos-client 1.1.0,com.alibaba.nacos.client.identify,CredentialService,,,,25,26,0.5098039215686274,25,26,0.5098039215686274,18,33,0.6470588235294118
nacos-client 1.1.0,com.alibaba.nacos.client.identify,CredentialWatcher,,,,56,35,0.38461538461538464,56,35,0.38461538461538464,46,45,0.4945054945054945
nacos-client 1.1.0,com.alibaba.nacos.client.identify,Credentials,,,,0,21,1.0,0,21,1.0,0,21,1.0
nacos-client 1.1.0,com.alibaba.nacos.client.identify,CredentialWatcher.new TimerTask() {...},n/a,n/a,Could not find file,15,5,0.25,15,5,0.25,15,5,0.25
nacos-client 1.1.0,com.alibaba.nacos.client.identify,STSConfig,,,,8,30,0.7894736842105263,8,30,0.7894736842105263,38,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.identify,Constants,,,,1,0,0.0,1,0,0.0,1,0,0.0
nacos-client 1.1.0,com.alibaba.nacos.client.identify,STSConfig.Singleton,n/a,n/a,Could not find file,0,1,1.0,0,1,1.0,1,0,0.0
